risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,27760a617bde054957114e737ca172b4
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,1.73568333333,stock,113.93,med_time_horizon,0398f48f7aeec45add7648d219b09985
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,6.41296666667,stock,5.0,long_time_horizon,53bd3cbe4e6bf99cc7fe1b49e2df6dbf
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,41.6931833333,stock,8.0,long_time_horizon,50b846ab40078ae27b0bf7d6004c9a28
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,22.01605,stock,5.0,long_time_horizon,13c99f4c5fe0085274f03bdf8cb8043e
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,4.58396666667,stock,200.0,short_time_horizon,f145034d5cbdfb4b6fecf92e1809e687
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,57.9581333333,stock,5000.0,short_time_horizon,8f8d58c44a234ebff0b8218e60dbbc7e
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,62.5500166667,stock,50.0,long_time_horizon,2e99ca0290a2c0b7f067a206f41640e3
med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,0.0,stock,5.0,long_time_horizon,7818cefa291b1725c3ead905f2df2d0f
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,9.89083333333,stock,20.0,long_time_horizon,6794657f1dec6cb48b38b980b75a6be3
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,71.82965,stock,1000.0,med_time_horizon,190bc9812f8a18ee075ce28923bf07d8
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,12.7833333333,stock,1.0,short_time_horizon,826f426fd0b19415569353437aaed29e
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,87.3009333333,etp,100.0,med_time_horizon,8610dd2952d1f01d55dd7fb6d578d69f
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,3.0,short_time_horizon,4d07ec15e5a952b27f61a2855b2b08f9
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,12.6171833333,stock,1000.0,short_time_horizon,d1c1e7fc3c5f3cf71b492b647622c388
low_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,29.9419166667,stock,1000.0,short_time_horizon,3f4aebc12fe53cce6f33d6a5b2346a39
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,77.5648166667,stock,20.0,short_time_horizon,8c57a994ff77b40feddc983e50aca147
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.0671,adr,500.0,short_time_horizon,8fbf79c1828de5010d2d0b552109159c
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,55.8886166667,stock,250.0,med_time_horizon,2de6aeb0fddb99aae2962d432420d818
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,43.4328833333,stock,500.0,short_time_horizon,1c4ac2e76c288d01eda8129f9b9ad9b6
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,307091a3d8ce54e7d2b76738d7d2a903
low_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,4.43526666667,etp,1000.0,short_time_horizon,c50feded7f7a3a6275e577401cbc4d74
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,11.91295,stock,1500.0,med_time_horizon,ff73b9d5b654cad407b5b233dc5de171
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,12.6465333333,stock,100.0,short_time_horizon,c8698b25c6990d00a889071f7c5e1e34
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,34.6290333333,stock,100.0,med_time_horizon,155f31078a289574c6588f899d5294fd
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,9.9167,stock,400.0,long_time_horizon,96db7005b772284d7d8abfd145380fe1
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,4.67515,stock,60.0,short_time_horizon,9171edb2368ee4b2eab6fb1d691e64b7
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,20.7807833333,stock,64.55,short_time_horizon,2c37db472812d1b111616c906db99324
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,8.0052,stock,500.0,short_time_horizon,df29805f44f4cdc066f3c949492ff7d8
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,96.93615,stock,98.34,short_time_horizon,8477e850cdcf0638b34b63feb8385c73
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,2.70266666667,stock,200.0,long_time_horizon,74ba1d9883ce6dd7420674a58bc9bbd0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,97.6752666667,adr,100.0,long_time_horizon,c298fba615c99937f21e1f9aef62649c
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,6.92165,etp,2000.0,med_time_horizon,379d3cbb33bf4c4f478d7c0dcd219dfe
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,2000.0,short_time_horizon,5588f5e8229760a31460dd9e555fd476
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,20.2464,adr,1000.0,long_time_horizon,6ecf564c3f94efddba1de364998d9f72
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,16.2923833333,stock,50.0,short_time_horizon,6b212302a3df98bef75226afe7faa863
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,34.3847833333,stock,1000.0,short_time_horizon,d34c9df195f3734a17544b4a2d8fd261
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,32.7758333333,stock,500.0,med_time_horizon,4b7f49193ef761739c7f85fd716bd7e5
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,32.7830166667,stock,1.0,med_time_horizon,74519973af5eac1961974136903b20df
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,e30a54ca427a0b9dedfa3a274f7ff105
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,12.6738666667,etp,5.0,long_time_horizon,4209af90b37394f36013343442d191af
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,48.9582833333,stock,127.0,short_time_horizon,74c2ff88ede954bb819dda6383395e13
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,131.125383333,stock,5.0,med_time_horizon,38746f557bab9b62dbd63e525a395d2a
med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,29.2343,stock,100.0,long_time_horizon,b894e92d8dd42bc49c87c616017a4e7d
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,long_time_horizon,154a254cca12f1f3cb98591eedb2259f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.9134,adr,20.0,med_time_horizon,9cec28a468177c38ff2151732e5f4eee
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,11.3733666667,stock,500.0,short_time_horizon,bb158fc45a457026949bdb3112e2a948
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,Android,54.2542666667,etp,1000.0,med_time_horizon,a67273d87663216df3488079313c1104
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,0.0,0,100.0,short_time_horizon,6547f48b7915b124dc424f7e447de395
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,30.9941666667,stock,200.0,long_time_horizon,fe71b03e7079045d4a316ebafc869240
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,6.38771666667,stock,200.0,short_time_horizon,95ac58a75c034721b0ebadfce9f591b3
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,74.9680166667,stock,100.0,long_time_horizon,107741a4d0a8ae2c4822c79fdb1f1287
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,26.22875,stock,30.0,short_time_horizon,740f0607792fde8ae97416e117021be4
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,48.4764833333,stock,50.0,long_time_horizon,5390b47900aa621f324170471efe5c34
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,etp,1000.0,short_time_horizon,5177edc1e383fb874aec1b7b5d1b673c
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,36.56,etp,50.0,short_time_horizon,20a81b9c695abab5396bfadea70dd88f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,19.3271,stock,10.0,short_time_horizon,b8595116eb0e4828e8eeac6794b32bea
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,169.51015,stock,1000.0,short_time_horizon,bea557cbb0b973896ab71fbc5d87a39c
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,9.49811666667,stock,500.0,short_time_horizon,a8b3559e633ce0c5ced2aa36315c1b80
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,5.5,stock,2500.0,short_time_horizon,502245d635060d087292eb78c1cfaa7b
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,100.0,long_time_horizon,a5e9a5afae4b18aaa3fe98052c76e1ca
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,57.9624833333,stock,300.0,short_time_horizon,d4419926f21ad415f4b5a91b8818e843
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,15.0184666667,stock,500.0,med_time_horizon,f432a3b953f835df27db9097306b4b6b
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,11.3670333333,etp,100.0,med_time_horizon,ec5268a16ed18e95888c666cf46f02b6
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.80045,stock,400.0,short_time_horizon,062ea0ff3b7fc36ae471968aced1f4a1
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,50.0,long_time_horizon,3ca8453f904ea1ee61d309cef1285f73
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.64098333333,mlp,50.0,long_time_horizon,76b204a043ff6eff1987257f9f70e4c0
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,4.49783333333,stock,20.0,short_time_horizon,b76876804d9d37867f3f47953670374d
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,40.0,short_time_horizon,12bd5138b6b390be093e91b91039a737
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,40.4747333333,stock,103.18,short_time_horizon,99f1b47afa3632e03027e6cdbeae0c23
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,24.5692333333,stock,25.0,short_time_horizon,52fed02e88039f9221e88b974f23951c
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,15.4363166667,stock,10.0,short_time_horizon,071aeed58c5fdb91c6b333e9b76b8400
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,4905db3c5ed19f1ae33760459a257e87
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.180483333333,stock,100.0,short_time_horizon,f3c2c3c89ff4476159c69d90aaa5480a
med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,both,19.1193,stock,300.0,med_time_horizon,e0e34ab14e4890134b80b4edd0f88089
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,33.34975,stock,10.0,short_time_horizon,1768a6c6165c68567ceb02c36b1239b1
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,7f38e32f125566df2f7feef485da5b2c
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,11c2066b8e8ffcd5ba598a6e38e0a57e
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,1000.0,short_time_horizon,2fd617fe915f35292014e9d2a5ed22c1
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.5531166667,stock,100.0,long_time_horizon,6f3ecdfd4e92e0d07e54a1bc8f71454a
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,8.13551666667,stock,2000.0,long_time_horizon,2e50103046a5814608dbfc1dd1ea6dd1
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,3.77763333333,stock,50.0,long_time_horizon,c7aa53be1835aea8bd0cc85daf8ce059
high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,43.0393666667,stock,100.0,short_time_horizon,ec37a757188d9283e312aafda5a882a7
med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,11.657,stock,200.0,short_time_horizon,8aa27960f08391539c54ec0a54a6f7f4
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,1.58163333333,stock,500.0,short_time_horizon,bce625de7fc0136fefd551137ee7e47c
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,9.00426666667,stock,10.0,short_time_horizon,15750a729d41f5435185aa67f3cd2546
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,both,20.379,stock,200.0,short_time_horizon,84c1b52178a1b10857628856029edf87
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,36.3484,stock,1000.0,long_time_horizon,dfe84eb0c126ba964b4dc37185ae537d
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,28.25485,stock,100.0,med_time_horizon,6f5d35da472aa6a9b02968b607afd97e
high_risk_tolerance,no_investment_exp,not_important_liq_need,both,0.0,stock,14.0,short_time_horizon,956c39c45aac4f2647ff1bd6d3b7dea6
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,67.0516833333,stock,25.0,short_time_horizon,720a2608ef3da1d4e7c0dd9c0c55d7d1
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,5d7aa7f542a13d3e8381409bfa538b94
low_risk_tolerance,no_investment_exp,very_important_liq_need,both,5.7412,stock,10000.0,short_time_horizon,2942f310167bbcbec238b5a6a6fd3a9a
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,23.5606333333,stock,50.0,long_time_horizon,bf85faa52541269d7730849660fb07c7
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,29.9089,stock,500.0,short_time_horizon,651e9d19ed2d2ec40c3b7d2b12bf4ce0
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,64.96415,stock,400.0,short_time_horizon,6b90c2b62a8f5551de254d62fdad7379
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,31.9272,rlt,200.0,long_time_horizon,18968cb04e92d23adc3fda3ea18a1bf9
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,4f52a3b69a46f559664a8c51419d9264
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,45.17515,stock,300.0,short_time_horizon,70ca6c125978b5a94f27dbe90ee93e0e
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,87.0020666667,stock,500.0,short_time_horizon,e8fa0be7eed1b50864f278f67511e79c
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,32.1459333333,stock,1000.0,short_time_horizon,74127e6fb1eb166b1f18bba4a9318aa4
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,cde0b076ea6891d1d2c7bceb533fb6e9
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,1.23486666667,stock,1000.0,short_time_horizon,2565d198ed7a7a480e9c1ec205d94293
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,med_time_horizon,aa6a11a561fb73f1b474b45e26c76317
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,28.1061166667,stock,1000.0,med_time_horizon,f704c930717c380c6865d985b6a5a6b5
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,125.584566667,stock,25.0,long_time_horizon,91c9850b2d85ce5c9f8cb4b760a70304
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.97213333333,stock,80.0,long_time_horizon,192297b9cb4b23c217943f2a8bf7355a
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,21.9707666667,stock,200.0,short_time_horizon,3e71e89a18f8a5cb696c90e4f9ce4567
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,0.0,stock,400.0,med_time_horizon,ea7b8a842ecfa1ca32a2cc9252dd1f03
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,12.91315,stock,100.0,short_time_horizon,cdf3754ea1cfdc0d0794221ffeee91fd
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,57.4762333333,wrt,100.0,short_time_horizon,0445090c2b922c5d3a2f7b55cb146800
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,313.38535,stock,440.0,long_time_horizon,b7afb66b3a97bc4ead456b48310154be
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,114.916533333,stock,50.0,short_time_horizon,adf94acb17d59b2c807f27d656b60415
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,102.9382,stock,25.0,short_time_horizon,c6fad15abde33231ee214d95940e2d96
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,9.83973333333,etp,100.0,short_time_horizon,3af0564c9865e1d543f130c21cf95902
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,10.4668166667,stock,20.0,short_time_horizon,a6684fb4f8c0b8aa82c7349f82dd03c9
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,60.1941666667,stock,300.0,long_time_horizon,963da99bac82c8bda105740ad590dc67
high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,41.7117833333,cef,500.0,long_time_horizon,7c6cba658dcc453d59672e0bac26565f
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,20.0,short_time_horizon,d19983768a46181d7e153188afbae558
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,3.62845,stock,10.0,med_time_horizon,cf54ddc6d9d0bc20face54a3b12f148a
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,666b7629998f19b213504f714017acf9
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,27.75775,stock,250.0,short_time_horizon,0969648ce9ca4332b9ddd8d8f8dd7bdc
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,10.8736166667,stock,100.0,long_time_horizon,99a40c0d647bd661db68d2d32ba279b2
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,19.883,stock,150.0,short_time_horizon,d9cd8709fb940f44c7729b6ccd1ba6f6
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,0.675416666667,stock,5.0,short_time_horizon,5e328bfd11f6c59817c6ce065b1885eb
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,825.0,short_time_horizon,2a5276a9b08f941fe4712d248414075f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,17.6249833333,stock,100.0,short_time_horizon,fcc5c99a79f3eb0bcfb2f28c5f2cd39f
low_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,150.383633333,stock,1000.0,long_time_horizon,38739094e76a4ee5d69976573a8749b0
high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,52.9349833333,stock,500.0,short_time_horizon,c5b39ffc776c500b11ff053195c5bc5f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,23.7319666667,etp,500.0,med_time_horizon,207029457f6c06e3497560712a55c28a
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,adr,5.0,med_time_horizon,f492e41c98b093f3aed85f1c621bbc20
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,4.02475,stock,5000.0,short_time_horizon,6216271cf81ae046100dff75ca5aa4ac
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,41.77005,stock,50.0,long_time_horizon,305d7ae21f1f0b4dae94b9427dd59353
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,5.11193333333,stock,100.0,short_time_horizon,9179dcec798de0ccbb2351fd0ecd0b7b
high_risk_tolerance,no_investment_exp,not_important_liq_need,both,12.49665,stock,1000.0,short_time_horizon,d2842c525b4ddd156843e00effbad53e
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,54.8240666667,stock,10.0,short_time_horizon,c7f5495062e7ac8f763a4fa1d41893bd
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,18.7316666667,stock,500.0,short_time_horizon,1e54cc9e6e9460ae79fe4a629af749ef
high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,15.4815,etp,1.0,med_time_horizon,82d859e3e9edd1e1204679accdba8546
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,13.0640666667,stock,100.0,short_time_horizon,fc4c273bc7bca725547b36c0cc5a0490
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,18.6154166667,stock,1000.0,long_time_horizon,0aec664c223249f9ab7dba7d34a19b3d
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,5000.0,short_time_horizon,6986b9fdbe9f456670e5b3d763d55510
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,12.7669666667,stock,1000.0,long_time_horizon,78d1e52ac8d932384e7b3ca53f43a268
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,31.14555,stock,20.0,short_time_horizon,1f3962c6a145741728aa20d5a4f2d975
high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,3.3329,stock,50.0,short_time_horizon,885c8eb3dce8b9e7f6b3b9f77f29d398
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,40.0,short_time_horizon,d71b204ba5235599749d0d19ee12b4b1
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,27.1751333333,stock,5.0,short_time_horizon,4fed283389622bf77894aca03e31381d
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,14.2748833333,stock,1000.0,long_time_horizon,91be56daec895a09b45fbc1d1898aed7
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,22.83195,adr,500.0,med_time_horizon,fa52494703b0271c8ada4fadbd8fb596
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,long_time_horizon,de82ff13ed368cb324c06abe6ca39a6a
med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,33.4622666667,stock,100.0,short_time_horizon,365737e1f76e762188b43122254fe82f
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,9.29115,etp,200.0,short_time_horizon,42a398d9d9e2de46fd2e0a9ba8eb230a
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,22.5835,stock,1000.0,short_time_horizon,0cc46b6df72a04614cb6c84f72dd3b11
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,9121bbdb811bcb10de9b6f85b2b5e458
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,76.0444333333,stock,100.0,long_time_horizon,5ac435ff82730dff063d3ed6963baf96
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,22.4836666667,stock,100.0,short_time_horizon,1d186aa29e295ef95461fe035762ed66
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,med_time_horizon,314f750f411a3d3aca5dec67444f0144
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,45.4259333333,etp,1000.0,short_time_horizon,edd66e4570506dd926504c23b5405383
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,43.4184833333,stock,300.0,long_time_horizon,bc2a3875a5cf6b4720b8d947346e16d6
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.35651666667,stock,1500.0,long_time_horizon,9647ac604818bf8d4cf77d48f3d1307f
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,104.969133333,stock,200.0,short_time_horizon,0307ddaf6628d4c0c3040200c614808c
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,20.0734666667,stock,50.0,short_time_horizon,c5006d473b393799f6e88f99a9680532
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,2.49928333333,stock,20.0,short_time_horizon,7846e90a71c8c34b7637a068da75ced9
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,1500.0,short_time_horizon,750200fd51dde7fe149ad7560ff3a050
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,5.68333333333,etp,4000.0,long_time_horizon,0383ee97214c84b299c2c8360a5bbbac
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,2.51385,etp,500.0,long_time_horizon,7100c0399a84d52b21ca70861c16e321
low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,16.3720333333,stock,100.0,short_time_horizon,b9eb196844196f3559f37c2331e2944d
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,4.49045,stock,50.0,short_time_horizon,1a5fb21a918a4b8f997c127ed8ef8521
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,20.0,short_time_horizon,0f55975cdd68f24abb032a307d6a875a
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,2.75253333333,stock,30.0,short_time_horizon,a1ce0f17dadceaed27decd0ed8d5b1fe
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,43.4252333333,stock,250.0,short_time_horizon,eae882f235af8a047dbbe54f8c838684
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,130.97785,stock,50.0,med_time_horizon,5786a55b3a35a0f669757880870000fb
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,7.7203,stock,20.0,short_time_horizon,4330f7f0878539ba9910a7c25a74b38d
high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,100.0,short_time_horizon,a7f8951746191a0b02a45e7de4cc8ce2
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,7.08548333333,stock,500.0,short_time_horizon,c0e2dc24a296cb3f4d6271106d03d02b
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,3.0781,stock,40.0,med_time_horizon,31b420c5cbbbf23dd2c1975adf1b4eb5
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,13.19945,stock,100.0,long_time_horizon,e7d317ae126ea1a3fc47df8acba7c2aa
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,7.51505,stock,500.0,long_time_horizon,12aa6836f70f751d82406ca8658dc88e
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,1.00291666667,stock,100.0,short_time_horizon,ecd3be20ba7b22811a33151289f77547
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,3.18343333333,stock,100.0,long_time_horizon,b9be7603cb010fa536132bf51f3a3124
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,34.4021333333,stock,10.0,long_time_horizon,7ece982d8f3e80817b8e0e67e52e1f4a
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,36.2746833333,stock,300.0,short_time_horizon,6a712515feeb3ba82f747d00fd3cfbb2
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,85.4416,stock,290.0,short_time_horizon,79304b44d9b6367b818f399920aab87e
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,24.6659,stock,100.0,short_time_horizon,573ee57e596488d4927d741ca18e4280
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,26.1159,etp,0.01,short_time_horizon,d60dcf042d9dbe344f86e8c97d313795
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,142.476783333,stock,30.0,long_time_horizon,4d16a3df2c2ec504d08680998c37e284
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,16.7358833333,stock,500.0,long_time_horizon,b900d536110caba3c235f5a0fb51e132
